"REF_DATE","GEO","DGUID","Indicators","Products","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","Saskatchewan","2016A000247","Imports","Total other tourism products","Dollars","81","millions","6","v1001803819","9.7.23","232.1","","","","1"
"2017","Saskatchewan","2016A000247","Imports","Recreation and entertainment","Dollars","81","millions","6","v1001803825","9.7.24","","..","","","1"
"2017","Saskatchewan","2016A000247","Imports","Travel services","Dollars","81","millions","6","v1001803826","9.7.25","","..","","","1"
"2017","Saskatchewan","2016A000247","Imports","Convention fees","Dollars","81","millions","6","v1001803827","9.7.26","","..","","","1"
"2017","Saskatchewan","2016A000247","Imports","Pre-trip expenses","Dollars","81","millions","6","v1001803828","9.7.27","","..","","","1"
"2017","Saskatchewan","2016A000247","Imports","Total other products","Dollars","81","millions","6","v1001803820","9.7.28","253.0","","","","1"
"2017","Saskatchewan","2016A000247","Imports","Groceries","Dollars","81","millions","6","v1001803821","9.7.29","","..","","","1"
"2017","Saskatchewan","2016A000247","Imports","Beer, wine, and liquor from stores","Dollars","81","millions","6","v1001803822","9.7.30","","..","","","1"
"2017","Saskatchewan","2016A000247","Imports","Urban transit and parking","Dollars","81","millions","6","v1001803823","9.7.31","","..","","","1"
"2017","Saskatchewan","2016A000247","Imports","Miscellaneous products","Dollars","81","millions","6","v1001803824","9.7.32","","..","","","1"
"2017","Saskatchewan","2016A000247","Interprovincial imports","Total tourism expenditures","Dollars","81","millions","6","v1001803829","9.8.1","1020.3","","","","1"
"2017","Saskatchewan","2016A000247","Interprovincial imports","Total tourism products","Dollars","81","millions","6","v1001803830","9.8.2","871.2","","","","1"
"2017","Saskatchewan","2016A000247","Interprovincial imports","Total transportation","Dollars","81","millions","6","v1001803831","9.8.3","321.4","","","","1"
"2017","Saskatchewan","2016A000247","Interprovincial imports","Passenger air transport","Dollars","81","millions","6","v1001803832","9.8.4","176.8","","","","1"
"2017","Saskatchewan","2016A000247","Interprovincial imports","Passenger rail transport","Dollars","81","millions","6","v1001803833","9.8.5","0.5","","","","1"
"2017","Saskatchewan","2016A000247","Interprovincial imports","Passenger water transport","Dollars","81","millions","6","v1001803834","9.8.6","0.8","","","","1"
"2017","Saskatchewan","2016A000247","Interprovincial imports","Interurban, charter and tour bus transport","Dollars","81","millions","6","v1001803835","9.8.7","2.0","","","","1"
"2017","Saskatchewan","2016A000247","Interprovincial imports","Taxis","Dollars","81","millions","6","v1001803836","9.8.8","4.6","","","","1"
"2017","Saskatchewan","2016A000247","Interprovincial imports","Vehicle rental","Dollars","81","millions","6","v1001803837","9.8.9","14.4","","","","1"
"2017","Saskatchewan","2016A000247","Interprovincial imports","Vehicle repairs and parts","Dollars","81","millions","6","v1001803838","9.8.10","50.8","","","","1"
"2017","Saskatchewan","2016A000247","Interprovincial imports","Vehicle fuel","Dollars","81","millions","6","v1001803839","9.8.11","71.5","","","","1"
"2017","Saskatchewan","2016A000247","Interprovincial imports","Total accommodation","Dollars","81","millions","6","v1001803840","9.8.12","210.5","","","","1"
"2017","Saskatchewan","2016A000247","Interprovincial imports","Hotels","Dollars","81","millions","6","v1001803841","9.8.13","180.2","","","","1"
"2017","Saskatchewan","2016A000247","Interprovincial imports","Motels","Dollars","81","millions","6","v1001803842","9.8.14","7.7","","","","1"
"2017","Saskatchewan","2016A000247","Interprovincial imports","Camping","Dollars","81","millions","6","v1001803843","9.8.15","14.8","","","","1"
"2017","Saskatchewan","2016A000247","Interprovincial imports","Other accommodation","Dollars","81","millions","6","v1001803844","9.8.16","7.8","","","","1"
"2017","Saskatchewan","2016A000247","Interprovincial imports","Total food and beverage services","Dollars","81","millions","6","v1001803845","9.8.17","190.6","","","","1"
"2017","Saskatchewan","2016A000247","Interprovincial imports","Meals from accommodation","Dollars","81","millions","6","v1001849045","9.8.18","9.2","","","","1"
"2017","Saskatchewan","2016A000247","Interprovincial imports","Meals from restaurants","Dollars","81","millions","6","v1001803846","9.8.19","150.1","","","","1"
"2017","Saskatchewan","2016A000247","Interprovincial imports","Alcoholic beverages from accommodation","Dollars","81","millions","6","v1001803847","9.8.20","5.4","","","","1"
"2017","Saskatchewan","2016A000247","Interprovincial imports","Alcoholic beverages from restaurants","Dollars","81","millions","6","v1001803848","9.8.21","19.9","","","","1"
"2017","Saskatchewan","2016A000247","Interprovincial imports","Meals and alcoholic beverages from other tourism industries","Dollars","81","millions","6","v1001803849","9.8.22","6.0","","","","1"
"2017","Saskatchewan","2016A000247","Interprovincial imports","Total other tourism products","Dollars","81","millions","6","v1001803850","9.8.23","148.7","","","","1"
"2017","Saskatchewan","2016A000247","Interprovincial imports","Recreation and entertainment","Dollars","81","millions","6","v1001803856","9.8.24","58.2","","","","1"
"2017","Saskatchewan","2016A000247","Interprovincial imports","Travel services","Dollars","81","millions","6","v1001803857","9.8.25","82.5","","","","1"
"2017","Saskatchewan","2016A000247","Interprovincial imports","Convention fees","Dollars","81","millions","6","v1001803858","9.8.26","8.0","","","","1"
"2017","Saskatchewan","2016A000247","Interprovincial imports","Pre-trip expenses","Dollars","81","millions","6","v1001803859","9.8.27","","..","","","1"
"2017","Saskatchewan","2016A000247","Interprovincial imports","Total other products","Dollars","81","millions","6","v1001803851","9.8.28","149.1","","","","1"
"2017","Saskatchewan","2016A000247","Interprovincial imports","Groceries","Dollars","81","millions","6","v1001803852","9.8.29","52.6","","","","1"
"2017","Saskatchewan","2016A000247","Interprovincial imports","Beer, wine, and liquor from stores","Dollars","81","millions","6","v1001803853","9.8.30","11.3","","","","1"
"2017","Saskatchewan","2016A000247","Interprovincial imports","Urban transit and parking","Dollars","81","millions","6","v1001803854","9.8.31","2.7","","","","1"
"2017","Saskatchewan","2016A000247","Interprovincial imports","Miscellaneous products","Dollars","81","millions","6","v1001803855","9.8.32","82.5","","","","1"
"2017","Saskatchewan","2016A000247","International imports","Total tourism expenditures","Dollars","81","millions","6","v1001803860","9.9.1","774.6","","","","1"
"2017","Saskatchewan","2016A000247","International imports","Total tourism products","Dollars","81","millions","6","v1001803861","9.9.2","670.6","","","","1"
"2017","Saskatchewan","2016A000247","International imports","Total transportation","Dollars","81","millions","6","v1001803862","9.9.3","206.1","","","","1"
"2017","Saskatchewan","2016A000247","International imports","Passenger air transport","Dollars","81","millions","6","v1001803863","9.9.4","","..","","","1"
"2017","Saskatchewan","2016A000247","International imports","Passenger rail transport","Dollars","81","millions","6","v1001803864","9.9.5","","..","","","1"
"2017","Saskatchewan","2016A000247","International imports","Passenger water transport","Dollars","81","millions","6","v1001803865","9.9.6","","..","","","1"
"2017","Saskatchewan","2016A000247","International imports","Interurban, charter and tour bus transport","Dollars","81","millions","6","v1001803866","9.9.7","","..","","","1"
"2017","Saskatchewan","2016A000247","International imports","Taxis","Dollars","81","millions","6","v1001803867","9.9.8","","..","","","1"
"2017","Saskatchewan","2016A000247","International imports","Vehicle rental","Dollars","81","millions","6","v1001803868","9.9.9","","..","","","1"
"2017","Saskatchewan","2016A000247","International imports","Vehicle repairs and parts","Dollars","81","millions","6","v1001803869","9.9.10","","..","","","1"
"2017","Saskatchewan","2016A000247","International imports","Vehicle fuel","Dollars","81","millions","6","v1001803870","9.9.11","","..","","","1"
"2017","Saskatchewan","2016A000247","International imports","Total accommodation","Dollars","81","millions","6","v1001803871","9.9.12","254.5","","","","1"
"2017","Saskatchewan","2016A000247","International imports","Hotels","Dollars","81","millions","6","v1001803872","9.9.13","","..","","","1"
"2017","Saskatchewan","2016A000247","International imports","Motels","Dollars","81","millions","6","v1001803873","9.9.14","","..","","","1"
"2017","Saskatchewan","2016A000247","International imports","Camping","Dollars","81","millions","6","v1001803874","9.9.15","","..","","","1"
"2017","Saskatchewan","2016A000247","International imports","Other accommodation","Dollars","81","millions","6","v1001803875","9.9.16","","..","","","1"
"2017","Saskatchewan","2016A000247","International imports","Total food and beverage services","Dollars","81","millions","6","v1001803876","9.9.17","126.7","","","","1"
"2017","Saskatchewan","2016A000247","International imports","Meals from accommodation","Dollars","81","millions","6","v1001849046","9.9.18","","..","","","1"
"2017","Saskatchewan","2016A000247","International imports","Meals from restaurants","Dollars","81","millions","6","v1001803877","9.9.19","","..","","","1"
"2017","Saskatchewan","2016A000247","International imports","Alcoholic beverages from accommodation","Dollars","81","millions","6","v1001803878","9.9.20","","..","","","1"
"2017","Saskatchewan","2016A000247","International imports","Alcoholic beverages from restaurants","Dollars","81","millions","6","v1001803879","9.9.21","","..","","","1"
"2017","Saskatchewan","2016A000247","International imports","Meals and alcoholic beverages from other tourism industries","Dollars","81","millions","6","v1001803880","9.9.22","","..","","","1"
"2017","Saskatchewan","2016A000247","International imports","Total other tourism products","Dollars","81","millions","6","v1001803881","9.9.23","83.3","","","","1"
"2017","Saskatchewan","2016A000247","International imports","Recreation and entertainment","Dollars","81","millions","6","v1001803887","9.9.24","","..","","","1"
"2017","Saskatchewan","2016A000247","International imports","Travel services","Dollars","81","millions","6","v1001803888","9.9.25","","..","","","1"
"2017","Saskatchewan","2016A000247","International imports","Convention fees","Dollars","81","millions","6","v1001803889","9.9.26","","..","","","1"
"2017","Saskatchewan","2016A000247","International imports","Pre-trip expenses","Dollars","81","millions","6","v1001803890","9.9.27","","..","","","1"
"2017","Saskatchewan","2016A000247","International imports","Total other products","Dollars","81","millions","6","v1001803882","9.9.28","104.1","","","","1"
"2017","Saskatchewan","2016A000247","International imports","Groceries","Dollars","81","millions","6","v1001803883","9.9.29","","..","","","1"
"2017","Saskatchewan","2016A000247","International imports","Beer, wine, and liquor from stores","Dollars","81","millions","6","v1001803884","9.9.30","","..","","","1"
"2017","Saskatchewan","2016A000247","International imports","Urban transit and parking","Dollars","81","millions","6","v1001803885","9.9.31","","..","","","1"
"2017","Saskatchewan","2016A000247","International imports","Miscellaneous products","Dollars","81","millions","6","v1001803886","9.9.32","","..","","","1"
"2017","Saskatchewan","2016A000247","Tourism product ratio","Total tourism expenditures","Percentage","242","millions","6","v1001803891","9.10.1","1.6","","","","1"
"2017","Saskatchewan","2016A000247","Tourism product ratio","Total tourism products","Percentage","242","millions","6","v1001803892","9.10.2","28.9","","","","1"
"2017","Saskatchewan","2016A000247","Tourism product ratio","Total transportation","Percentage","242","millions","6","v1001803893","9.10.3","28.5","","","","1"
"2017","Saskatchewan","2016A000247","Tourism product ratio","Passenger air transport","Percentage","242","millions","6","v1001803894","9.10.4","86.1","","","","1"
"2017","Saskatchewan","2016A000247","Tourism product ratio","Passenger rail transport","Percentage","242","millions","6","v1001803895","9.10.5","93.6","","","","1"
"2017","Saskatchewan","2016A000247","Tourism product ratio","Passenger water transport","Percentage","242","millions","6","v1001803896","9.10.6","56.3","","","","1"
"2017","Saskatchewan","2016A000247","Tourism product ratio","Interurban, charter and tour bus transport","Percentage","242","millions","6","v1001803897","9.10.7","32.6","","","","1"
"2017","Saskatchewan","2016A000247","Tourism product ratio","Taxis","Percentage","242","millions","6","v1001803898","9.10.8","12.0","","","","1"
"2017","Saskatchewan","2016A000247","Tourism product ratio","Vehicle rental","Percentage","242","millions","6","v1001803899","9.10.9","23.9","","","","1"
"2017","Saskatchewan","2016A000247","Tourism product ratio","Vehicle repairs and parts","Percentage","242","millions","6","v1001803900","9.10.10","23.9","","","","1"
"2017","Saskatchewan","2016A000247","Tourism product ratio","Vehicle fuel","Percentage","242","millions","6","v1001803901","9.10.11","23.9","","","","1"
"2017","Saskatchewan","2016A000247","Tourism product ratio","Total accommodation","Percentage","242","millions","6","v1001803902","9.10.12","69.3","","","","1"
"2017","Saskatchewan","2016A000247","Tourism product ratio","Hotels","Percentage","242","millions","6","v1001803903","9.10.13","65.6","","","","1"
"2017","Saskatchewan","2016A000247","Tourism product ratio","Motels","Percentage","242","millions","6","v1001803904","9.10.14","75.2","","","","1"
"2017","Saskatchewan","2016A000247","Tourism product ratio","Camping","Percentage","242","millions","6","v1001803905","9.10.15","94.2","","","","1"
"2017","Saskatchewan","2016A000247","Tourism product ratio","Other accommodation","Percentage","242","millions","6","v1001803906","9.10.16","96.9","","","","1"
"2017","Saskatchewan","2016A000247","Tourism product ratio","Total food and beverage services","Percentage","242","millions","6","v1001803907","9.10.17","18.9","","","","1"
"2017","Saskatchewan","2016A000247","Tourism product ratio","Meals from accommodation","Percentage","242","millions","6","v1001803908","9.10.18","18.8","","","","1"
"2017","Saskatchewan","2016A000247","Tourism product ratio","Meals from restaurants","Percentage","242","millions","6","v1001803909","9.10.19","18.7","","","","1"
"2017","Saskatchewan","2016A000247","Tourism product ratio","Alcoholic beverages from accommodation","Percentage","242","millions","6","v1001803910","9.10.20","19.7","","","","1"
"2017","Saskatchewan","2016A000247","Tourism product ratio","Alcoholic beverages from restaurants","Percentage","242","millions","6","v1001803911","9.10.21","19.7","","","","1"
"2017","Saskatchewan","2016A000247","Tourism product ratio","Meals and alcoholic beverages from other tourism industries","Percentage","242","millions","6","v1001803912","9.10.22","19.1","","","","1"
"2017","Saskatchewan","2016A000247","Tourism product ratio","Total other tourism products","Percentage","242","millions","6","v1001803913","9.10.23","33.4","","","","1"
"2017","Saskatchewan","2016A000247","Tourism product ratio","Recreation and entertainment","Percentage","242","millions","6","v1001803919","9.10.24","14.6","","","","1"
"2017","Saskatchewan","2016A000247","Tourism product ratio","Travel services","Percentage","242","millions","6","v1001803920","9.10.25","98.0","","","","1"
"2017","Saskatchewan","2016A000247","Tourism product ratio","Convention fees","Percentage","242","millions","6","v1001803921","9.10.26","65.6","","","","1"
"2017","Saskatchewan","2016A000247","Tourism product ratio","Pre-trip expenses","Percentage","242","millions","6","v1001803922","9.10.27","100.0","","","","1"
"2017","Saskatchewan","2016A000247","Tourism product ratio","Total other products","Percentage","242","millions","6","v1001803914","9.10.28","0.3","","","","1"
"2017","Saskatchewan","2016A000247","Tourism product ratio","Groceries","Percentage","242","millions","6","v1001803915","9.10.29","6.3","","","","1"
"2017","Saskatchewan","2016A000247","Tourism product ratio","Beer, wine, and liquor from stores","Percentage","242","millions","6","v1001803916","9.10.30","6.4","","","","1"
"2017","Saskatchewan","2016A000247","Tourism product ratio","Urban transit and parking","Percentage","242","millions","6","v1001803917","9.10.31","17.9","","","","1"
"2017","Saskatchewan","2016A000247","Tourism product ratio","Miscellaneous products","Percentage","242","millions","6","v1001803918","9.10.32","0.2","","","","1"
"2017","Alberta","2016A000248","Total domestic supply","Total tourism expenditures","Dollars","81","millions","6","v1001803985","10.1.1","612174.0","","","","1"
"2017","Alberta","2016A000248","Total domestic supply","Total tourism products","Dollars","81","millions","6","v1001803986","10.1.2","32142.8","","","","1"
"2017","Alberta","2016A000248","Total domestic supply","Total transportation","Dollars","81","millions","6","v1001803987","10.1.3","13990.4","","","","1"
"2017","Alberta","2016A000248","Total domestic supply","Passenger air transport","Dollars","81","millions","6","v1001803988","10.1.4","3833.7","","","","1"
"2017","Alberta","2016A000248","Total domestic supply","Passenger rail transport","Dollars","81","millions","6","v1001803989","10.1.5","13.6","","","","1"
"2017","Alberta","2016A000248","Total domestic supply","Passenger water transport","Dollars","81","millions","6","v1001803990","10.1.6","0.2","","","","1"
"2017","Alberta","2016A000248","Total domestic supply","Interurban, charter and tour bus transport","Dollars","81","millions","6","v1001803991","10.1.7","486.9","","","","1"
"2017","Alberta","2016A000248","Total domestic supply","Taxis","Dollars","81","millions","6","v1001803992","10.1.8","360.6","","","","1"
"2017","Alberta","2016A000248","Total domestic supply","Vehicle rental","Dollars","81","millions","6","v1001803993","10.1.9","659.3","","","","1"
"2017","Alberta","2016A000248","Total domestic supply","Vehicle repairs and parts","Dollars","81","millions","6","v1001803994","10.1.10","3573.1","","","","1"
"2017","Alberta","2016A000248","Total domestic supply","Vehicle fuel","Dollars","81","millions","6","v1001803995","10.1.11","5063.0","","","","1"
"2017","Alberta","2016A000248","Total domestic supply","Total accommodation","Dollars","81","millions","6","v1001849049","10.1.12","2861.7","","","","1"
"2017","Alberta","2016A000248","Total domestic supply","Hotels","Dollars","81","millions","6","v1001803996","10.1.13","2152.3","","","","1"
"2017","Alberta","2016A000248","Total domestic supply","Motels","Dollars","81","millions","6","v1001803997","10.1.14","171.4","","","","1"
"2017","Alberta","2016A000248","Total domestic supply","Camping","Dollars","81","millions","6","v1001803998","10.1.15","351.7","","","","1"
"2017","Alberta","2016A000248","Total domestic supply","Other accommodation","Dollars","81","millions","6","v1001803999","10.1.16","186.3","","","","1"
"2017","Alberta","2016A000248","Total domestic supply","Total food and beverage services","Dollars","81","millions","6","v1001804000","10.1.17","10419.9","","","","1"
"2017","Alberta","2016A000248","Total domestic supply","Meals from accommodation","Dollars","81","millions","6","v1001849050","10.1.18","609.1","","","","1"
"2017","Alberta","2016A000248","Total domestic supply","Meals from restaurants","Dollars","81","millions","6","v1001804001","10.1.19","8194.9","","","","1"
"2017","Alberta","2016A000248","Total domestic supply","Alcoholic beverages from accommodation","Dollars","81","millions","6","v1001804002","10.1.20","248.4","","","","1"
"2017","Alberta","2016A000248","Total domestic supply","Alcoholic beverages from restaurants","Dollars","81","millions","6","v1001804003","10.1.21","1015.3","","","","1"
"2017","Alberta","2016A000248","Total domestic supply","Meals and alcoholic beverages from other tourism industries","Dollars","81","millions","6","v1001804004","10.1.22","352.2","","","","1"
"2017","Alberta","2016A000248","Total domestic supply","Total other tourism products","Dollars","81","millions","6","v1001804005","10.1.23","4870.8","","","","1"
"2017","Alberta","2016A000248","Total domestic supply","Recreation and entertainment","Dollars","81","millions","6","v1001804011","10.1.24","3594.9","","","","1"
"2017","Alberta","2016A000248","Total domestic supply","Travel services","Dollars","81","millions","6","v1001804012","10.1.25","503.1","","","","1"
"2017","Alberta","2016A000248","Total domestic supply","Convention fees","Dollars","81","millions","6","v1001804013","10.1.26","110.9","","","","1"
"2017","Alberta","2016A000248","Total domestic supply","Pre-trip expenses","Dollars","81","millions","6","v1001804014","10.1.27","661.9","","","","1"
"2017","Alberta","2016A000248","Total domestic supply","Total other products","Dollars","81","millions","6","v1001804006","10.1.28","580031.2","","","","1"
"2017","Alberta","2016A000248","Total domestic supply","Groceries","Dollars","81","millions","6","v1001804007","10.1.29","13229.7","","","","1"
"2017","Alberta","2016A000248","Total domestic supply","Beer, wine, and liquor from stores","Dollars","81","millions","6","v1001804008","10.1.30","2622.7","","","","1"
"2017","Alberta","2016A000248","Total domestic supply","Urban transit and parking","Dollars","81","millions","6","v1001804009","10.1.31","329.8","","","","1"
"2017","Alberta","2016A000248","Total domestic supply","Miscellaneous products","Dollars","81","millions","6","v1001804010","10.1.32","563849.0","","","","1"
"2017","Alberta","2016A000248","Total demand","Total tourism expenditures","Dollars","81","millions","6","v1001804015","10.2.1","12468.6","","","","1"
"2017","Alberta","2016A000248","Total demand","Total tourism products","Dollars","81","millions","6","v1001804016","10.2.2","10742.9","","","","1"
"2017","Alberta","2016A000248","Total demand","Total transportation","Dollars","81","millions","6","v1001804017","10.2.3","4985.1","","","","1"
"2017","Alberta","2016A000248","Total demand","Passenger air transport","Dollars","81","millions","6","v1001804018","10.2.4","2892.0","","","","1"
"2017","Alberta","2016A000248","Total demand","Passenger rail transport","Dollars","81","millions","6","v1001804019","10.2.5","12.7","","","","1"
"2017","Alberta","2016A000248","Total demand","Passenger water transport","Dollars","81","millions","6","v1001804020","10.2.6","0.1","","","","1"
"2017","Alberta","2016A000248","Total demand","Interurban, charter and tour bus transport","Dollars","81","millions","6","v1001804021","10.2.7","108.0","","","","1"
"2017","Alberta","2016A000248","Total demand","Taxis","Dollars","81","millions","6","v1001804022","10.2.8","38.4","","","","1"
"2017","Alberta","2016A000248","Total demand","Vehicle rental","Dollars","81","millions","6","v1001804023","10.2.9","229.6","","","","1"
"2017","Alberta","2016A000248","Total demand","Vehicle repairs and parts","Dollars","81","millions","6","v1001804024","10.2.10","706.3","","","","1"
"2017","Alberta","2016A000248","Total demand","Vehicle fuel","Dollars","81","millions","6","v1001804025","10.2.11","998.0","","","","1"
"2017","Alberta","2016A000248","Total demand","Total accommodation","Dollars","81","millions","6","v1001804026","10.2.12","2153.2","","","","1"
"2017","Alberta","2016A000248","Total demand","Hotels","Dollars","81","millions","6","v1001804027","10.2.13","1538.1","","","","1"
"2017","Alberta","2016A000248","Total demand","Motels","Dollars","81","millions","6","v1001804028","10.2.14","103.2","","","","1"
"2017","Alberta","2016A000248","Total demand","Camping","Dollars","81","millions","6","v1001804029","10.2.15","331.3","","","","1"
"2017","Alberta","2016A000248","Total demand","Other accommodation","Dollars","81","millions","6","v1001804030","10.2.16","180.6","","","","1"
"2017","Alberta","2016A000248","Total demand","Total food and beverage services","Dollars","81","millions","6","v1001804031","10.2.17","1686.8","","","","1"
"2017","Alberta","2016A000248","Total demand","Meals from accommodation","Dollars","81","millions","6","v1001849051","10.2.18","100.4","","","","1"
"2017","Alberta","2016A000248","Total demand","Meals from restaurants","Dollars","81","millions","6","v1001804032","10.2.19","1327.3","","","","1"
"2017","Alberta","2016A000248","Total demand","Alcoholic beverages from accommodation","Dollars","81","millions","6","v1001804033","10.2.20","40.0","","","","1"
"2017","Alberta","2016A000248","Total demand","Alcoholic beverages from restaurants","Dollars","81","millions","6","v1001804034","10.2.21","162.4","","","","1"
"2017","Alberta","2016A000248","Total demand","Meals and alcoholic beverages from other tourism industries","Dollars","81","millions","6","v1001804035","10.2.22","56.7","","","","1"
"2017","Alberta","2016A000248","Total demand","Total other tourism products","Dollars","81","millions","6","v1001804036","10.2.23","1917.8","","","","1"
"2017","Alberta","2016A000248","Total demand","Recreation and entertainment","Dollars","81","millions","6","v1001804042","10.2.24","683.5","","","","1"
"2017","Alberta","2016A000248","Total demand","Travel services","Dollars","81","millions","6","v1001804043","10.2.25","493.1","","","","1"
"2017","Alberta","2016A000248","Total demand","Convention fees","Dollars","81","millions","6","v1001804044","10.2.26","79.3","","","","1"
"2017","Alberta","2016A000248","Total demand","Pre-trip expenses","Dollars","81","millions","6","v1001804045","10.2.27","661.9","","","","1"
"2017","Alberta","2016A000248","Total demand","Total other products","Dollars","81","millions","6","v1001804037","10.2.28","1725.7","","","","1"
"2017","Alberta","2016A000248","Total demand","Groceries","Dollars","81","millions","6","v1001804038","10.2.29","618.9","","","","1"
"2017","Alberta","2016A000248","Total demand","Beer, wine, and liquor from stores","Dollars","81","millions","6","v1001804039","10.2.30","126.7","","","","1"
"2017","Alberta","2016A000248","Total demand","Urban transit and parking","Dollars","81","millions","6","v1001804040","10.2.31","22.3","","","","1"
"2017","Alberta","2016A000248","Total demand","Miscellaneous products","Dollars","81","millions","6","v1001804041","10.2.32","957.8","","","","1"
"2017","Alberta","2016A000248","Domestic demand","Total tourism expenditures","Dollars","81","millions","6","v1001804046","10.3.1","7286.1","","","","1"
"2017","Alberta","2016A000248","Domestic demand","Total tourism products","Dollars","81","millions","6","v1001804047","10.3.2","6325.7","","","","1"
"2017","Alberta","2016A000248","Domestic demand","Total transportation","Dollars","81","millions","6","v1001804048","10.3.3","3132.7","","","","1"
"2017","Alberta","2016A000248","Domestic demand","Passenger air transport","Dollars","81","millions","6","v1001804049","10.3.4","1643.2","","","","1"
"2017","Alberta","2016A000248","Domestic demand","Passenger rail transport","Dollars","81","millions","6","v1001804050","10.3.5","3.0","","","","1"
"2017","Alberta","2016A000248","Domestic demand","Passenger water transport","Dollars","81","millions","6","v1001804051","10.3.6","0.1","","","","1"
"2017","Alberta","2016A000248","Domestic demand","Interurban, charter and tour bus transport","Dollars","81","millions","6","v1001804052","10.3.7","27.4","","","","1"
"2017","Alberta","2016A000248","Domestic demand","Taxis","Dollars","81","millions","6","v1001804053","10.3.8","19.3","","","","1"
"2017","Alberta","2016A000248","Domestic demand","Vehicle rental","Dollars","81","millions","6","v1001804054","10.3.9","28.4","","","","1"
"2017","Alberta","2016A000248","Domestic demand","Vehicle repairs and parts","Dollars","81","millions","6","v1001804055","10.3.10","583.9","","","","1"
"2017","Alberta","2016A000248","Domestic demand","Vehicle fuel","Dollars","81","millions","6","v1001804056","10.3.11","827.4","","","","1"
"2017","Alberta","2016A000248","Domestic demand","Total accommodation","Dollars","81","millions","6","v1001804057","10.3.12","846.1","","","","1"
"2017","Alberta","2016A000248","Domestic demand","Hotels","Dollars","81","millions","6","v1001804058","10.3.13","545.0","","","","1"
"2017","Alberta","2016A000248","Domestic demand","Motels","Dollars","81","millions","6","v1001804059","10.3.14","37.9","","","","1"
"2017","Alberta","2016A000248","Domestic demand","Camping","Dollars","81","millions","6","v1001804060","10.3.15","185.2","","","","1"
"2017","Alberta","2016A000248","Domestic demand","Other accommodation","Dollars","81","millions","6","v1001804061","10.3.16","78.0","","","","1"
"2017","Alberta","2016A000248","Domestic demand","Total food and beverage services","Dollars","81","millions","6","v1001804062","10.3.17","992.1","","","","1"
"2017","Alberta","2016A000248","Domestic demand","Meals from accommodation","Dollars","81","millions","6","v1001849052","10.3.18","58.1","","","","1"
"2017","Alberta","2016A000248","Domestic demand","Meals from restaurants","Dollars","81","millions","6","v1001804063","10.3.19","781.6","","","","1"
"2017","Alberta","2016A000248","Domestic demand","Alcoholic beverages from accommodation","Dollars","81","millions","6","v1001804064","10.3.20","23.4","","","","1"
"2017","Alberta","2016A000248","Domestic demand","Alcoholic beverages from restaurants","Dollars","81","millions","6","v1001804065","10.3.21","95.5","","","","1"
"2017","Alberta","2016A000248","Domestic demand","Meals and alcoholic beverages from other tourism industries","Dollars","81","millions","6","v1001804066","10.3.22","33.5","","","","1"
"2017","Alberta","2016A000248","Domestic demand","Total other tourism products","Dollars","81","millions","6","v1001804067","10.3.23","1354.8","","","","1"
"2017","Alberta","2016A000248","Domestic demand","Recreation and entertainment","Dollars","81","millions","6","v1001804073","10.3.24","364.8","","","","1"
"2017","Alberta","2016A000248","Domestic demand","Travel services","Dollars","81","millions","6","v1001804074","10.3.25","286.8","","","","1"
"2017","Alberta","2016A000248","Domestic demand","Convention fees","Dollars","81","millions","6","v1001804075","10.3.26","41.3","","","","1"
"2017","Alberta","2016A000248","Domestic demand","Pre-trip expenses","Dollars","81","millions","6","v1001804076","10.3.27","661.9","","","","1"
"2017","Alberta","2016A000248","Domestic demand","Total other products","Dollars","81","millions","6","v1001804068","10.3.28","960.4","","","","1"
"2017","Alberta","2016A000248","Domestic demand","Groceries","Dollars","81","millions","6","v1001804069","10.3.29","370.8","","","","1"
"2017","Alberta","2016A000248","Domestic demand","Beer, wine, and liquor from stores","Dollars","81","millions","6","v1001804070","10.3.30","76.0","","","","1"
"2017","Alberta","2016A000248","Domestic demand","Urban transit and parking","Dollars","81","millions","6","v1001804071","10.3.31","15.2","","","","1"
"2017","Alberta","2016A000248","Domestic demand","Miscellaneous products","Dollars","81","millions","6","v1001804072","10.3.32","498.4","","","","1"
"2017","Alberta","2016A000248","Exports","Total tourism expenditures","Dollars","81","millions","6","v1001804077","10.4.1","5182.5","","","","1"
"2017","Alberta","2016A000248","Exports","Total tourism products","Dollars","81","millions","6","v1001804078","10.4.2","4417.2","","","","1"
"2017","Alberta","2016A000248","Exports","Total transportation","Dollars","81","millions","6","v1001804079","10.4.3","1852.4","","","","1"
"2017","Alberta","2016A000248","Exports","Passenger air transport","Dollars","81","millions","6","v1001804080","10.4.4","1248.7","","","","1"
"2017","Alberta","2016A000248","Exports","Passenger rail transport","Dollars","81","millions","6","v1001804081","10.4.5","9.7","","","","1"
"2017","Alberta","2016A000248","Exports","Passenger water transport","Dollars","81","millions","6","v1001804082","10.4.6","0.1","","","","1"
"2017","Alberta","2016A000248","Exports","Interurban, charter and tour bus transport","Dollars","81","millions","6","v1001804083","10.4.7","80.6","","","","1"
"2017","Alberta","2016A000248","Exports","Taxis","Dollars","81","millions","6","v1001804084","10.4.8","19.0","","","","1"
